request,PS_g,PS_r,PS_i,PS_z,PS_y,p,pe
159277625222514048,18.467,17.8,17.516,17.412,17.388,29.37261932,0.16955213
1593473346884952448,16.60639954,16.88750076,17.15940094,17.40730095,17.5720005,11.06983769,0.05660545
1593599855144838912,18.4671,18.028601,17.855301,17.7946,17.798401,18.78065401,0.110282723
1594422496000994048,19.6847,19.252899,19.1168,19.0452,19.056801,10.7150495,0.288384426
1596808642391186560,19.5326,19.0861,18.937799,18.8979,18.8225,12.30142332,0.252003732
1596812426258489600,16.9811,16.9522,17.0114,17.104,17.15,14.60656061,0.067432152
1596840493868996864,19.2686,18.9739,18.873199,18.8468,18.895599,11.41966994,0.196950574
1597468108851256192,19.5888,19.2901,19.1882,19.198,19.2073,10.43864143,0.272923115
1598771000065137536,17.68219948,17.34639931,17.20770073,17.18950081,17.20739937,26.36630756,0.081448644
1599195548992459008,15.89159966,16.14089966,16.39189911,16.63059998,16.77689934,12.74832609,0.041291027
1599685347062685184,16.719999,16.8764,17.0853,17.2971,17.4252,10.60203545,0.051656107
1599832161929255424,20.0723,19.2938,18.946699,18.839399,18.785299,14.25939344,0.269585535
1600035129199827968,19.2798,18.8479,18.6791,18.6448,18.572399,12.45587288,0.216262481
1600172155835980800,15.60700035,15.89949989,16.17900085,16.44149971,16.60289955,11.65063202,0.037742319
1600259390916467072,0,0,0,0,0,12.66109387,0.504876191
160109302690572544,18.944799,18.698299,18.628799,18.649599,18.6493,10.37999206,0.250784672
1601489813146914176,20.218201,19.571301,19.3673,19.323299,19.2586,10.67604863,0.483761937
1602106536090424832,17.862,17.682,17.652,17.696,17.747,14.01648183,0.094778934
1602106536090424960,18.624399,18.2805,18.1691,18.163099,18.150999,14.25823306,0.147857429
1602197696772907648,17.183,16.72,16.555,16.504,16.486,30.92188461,0.054075858
1603202920982243328,19.958,19.437799,19.217199,19.156099,19.1301,11.03439785,0.336456993
1603370081109395200,19.243799,18.8848,18.771299,18.790199,18.7299,10.5421822,0.25371045
1603796073145515136,18.3221,18.098301,18.097099,18.133499,18.1733,15.49652396,0.114569074
1604029444488823552,19.9366,19.5464,19.453501,19.438801,19.3857,10.37433915,0.34338061
1604147165248626048,16.91090012,16.9545002,17.06299973,17.20890045,17.30879974,12.87628111,0.081582089
1604200899583092992,19.752899,19.346201,19.1562,19.116699,19.0965,10.78156101,0.303520635
1604224470364124416,19.9245,19.112101,18.7675,18.653,18.601101,16.84821861,0.235009774
1604422214954487168,0,0,0,0,0,15.28147484,0.043812859
1605951944865784960,18.995001,18.828501,18.7862,18.840799,18.848499,11.04722411,0.191203385
160609820997846528,18.3424,18.0734,17.968901,17.963699,18.000099,14.65431413,0.250223369
1606475479904001792,19.30579948,18.61989975,18.32139969,18.23929977,18.18650055,12.90997927,0.217490468
1606901025263230592,19.4977,18.883101,18.6318,18.5467,18.5051,15.70783308,0.194291543
1607546129351189888,19.3973999,18.88979912,18.6821003,18.59869957,18.58009911,15.03771016,0.197633877
1607738921843325440,18.5522995,18.40990067,18.4076004,18.48119926,18.5128994,11.7919248,0.149634323
1608061254844374784,16.958,16.851,16.867,16.931,16.99,15.75657619,0.053475951
1608138835023488,18.180401,17.933599,17.8552,17.8692,17.870399,19.93150617,0.193634072
1608497864040134016,14.91730022,15.15989971,15.41810036,15.63020039,15.77420044,19.40971257,0.033708835
1608747311444717440,19.313999,18.9979,18.857401,18.8349,18.847401,13.20989641,0.216646265
1609392862209121664,19.452299,19.229099,19.2159,19.239201,19.2153,18.87822096,0.302193568
161053615673941248,0,0,0,0,0,11.39998649,0.9388449
1610657197502002048,18.67760086,18.48320007,18.4340992,18.47330093,18.46050072,10.10144184,0.150145408
1612074918962152192,16.53639984,16.67519951,16.83279991,17.02549934,17.1473999,13.65024575,0.057895307
1612301860739133952,17.998501,17.8405,17.820999,17.8556,17.8946,13.30843577,0.091749475
1612339420228653440,0,0,0,0,0,13.38615626,0.467353796
1613573690750097024,14.74699974,15.01930046,15.2802,15.52760029,15.66989994,19.18666279,0.029978234
1613862480054872320,18.01309967,17.84600067,17.81550026,17.85440063,17.89209938,14.45204953,0.130578385
1616103353471994752,19.943701,19.357,19.124399,19.027,18.9622,11.77798074,0.295805589
16166875377576064,19.094101,18.8848,18.8015,18.8473,18.8473,10.59042486,0.353236215
16166875378033664,18.1968,18.117201,18.122299,18.198999,18.2563,10.15797746,0.19156069
1616879612977156352,18.001,17.784,17.718,17.753,17.738,15.49870368,0.101769053
1618920714579089280,18.10470009,17.95459938,17.91580009,17.95859909,18.06159973,12.10980389,0.118986492
161914739438405632,17.6063,17.4653,17.428699,17.475901,17.5009,11.27995186,0.169081392
1619166249269416832,17.7852,17.3883,17.239599,17.2045,17.205,14.21747102,0.07899836
1620030637207462912,0,0,0,0,0,28.66144859,0.026239414
1620047374696579968,17.666599,17.764999,17.9032,18.070999,18.204201,10.48169873,0.101829629
1620793668213294976,16.11980057,16.23139954,16.3980999,16.57169914,16.70030022,17.70117592,0.04433629
1621523537776065280,17.736,17.554,17.505,17.545,17.575,11.11901306,0.072039061
1622697949337226112,13.6926,13.9746,14.2574,14.4854,14.6424,30.72237061,0.030395475
16227589035461376,18.6574,18.440001,18.417999,18.4466,18.518101,10.8399214,0.267720776
1622769245794819968,18.66729927,18.43390083,18.37759972,18.40099907,18.42169952,10.8077714,0.163394221
1622881670858925312,0,0,0,0,0,10.37229529,0.323152812
1623911878894401024,0,0,0,0,0,11.57821756,0.328009583
1624458370533212416,19.4055,18.9758,18.8081,18.7817,18.823601,12.39388643,0.237980267
1624733561973468928,18.7785,18.5056,18.426399,18.4681,18.4505,13.79854638,0.137508635
1626445600362602240,19.1287,18.302601,17.9659,17.821199,17.7729,23.55187988,0.170607011
162653160663515008,19.672001,18.5772,18.1742,17.9755,17.9217,22.90444873,0.312360333
1626878090683867136,18.303801,18.165899,18.0993,18.135099,18.150801,11.89812998,0.132726012
1627064973301021056,17.9601,17.6882,17.6292,17.628099,17.641001,15.95044287,0.091232487
1627688941853399680,17.999399,17.996201,18.064501,18.1887,18.288401,10.29023278,0.118749435
1627811571760152960,0,0,0,0,0,10.18634572,0.319067395
1628349890076998912,0,0,0,0,0,14.39410581,0.042250751
1628379675674825984,18.685499,18.467501,18.380199,18.405399,18.4156,10.87331985,0.150996762
1629354495811136384,18.44449997,18.35149956,18.36129951,18.40530014,18.49729919,12.27406327,0.130812026
1629499704360785920,0,0,0,0,0,10.11846105,0.294805653
1631186458277453440,17.73740005,17.83429909,17.97369957,18.15480042,18.29229927,10.06781583,0.091615816
1631578537252535040,18.3553009,17.87140083,18.1637001,18.53840065,18.87470055,32.48717225,0.138773594
1631669453120152192,15.60280037,15.89389992,16.16740036,16.4197998,16.57010078,11.79176738,0.072936826
1631796309274519040,16.8668,17.054199,17.2673,17.484699,17.632,11.23936422,0.066066372
1631815069691601792,18.7889,18.452299,18.316401,18.310101,18.4083,13.44498663,0.140482948
1632041328568823424,18.02179909,17.91010094,17.92760086,17.99119949,18.08659935,10.92248435,0.09534792
1632472715084508800,16.91040039,17.05760002,17.23480034,17.41399956,17.57209969,12.77405878,0.064596103
1632737005895324672,0,0,0,0,0,10.19350842,0.254653383
1632819404844402816,0,0,0,0,0,23.75837122,0.113092923
1633045217045425024,20.7125,19.942101,19.6045,19.4438,19.3941,11.947113,0.524417317
1633504675468010624,16.8002,16.8745,17.0075,17.165899,17.282499,11.96795402,0.05785619
1633840370109794432,0,0,0,0,0,12.35631852,0.473970828
1633890943348374528,19.250099,18.939501,18.8067,18.7969,18.763599,12.93770425,0.234266886
1635687790163070976,0,0,0,0,0,15.48367513,0.077633397
1636125872530936192,16.590401,16.6513,16.7892,16.9303,17.067801,16.07909069,0.064342662
1636757232723867264,17.52519989,17.30349922,17.2227993,17.24500084,17.26919937,18.25167673,0.092563624
1637642442663523712,0,0,0,0,0,10.5619297,0.346310273
1637681131728713472,18.433399,18.1231,18.008301,18.016899,18.014601,15.8527588,0.118934871
1637873992939567104,19.749701,18.9795,18.654301,18.524099,18.506399,16.12485887,0.195434315
1638448388981845888,15.6124,15.8638,16.130199,16.365999,16.528999,12.89416556,0.05141576
1638563322306634368,13.24860001,13.50450039,13.77540016,14.00510025,14.17889977,38.07527303,0.034897771
163866883676876288,18.7822,18.5179,18.446301,18.444201,18.516399,13.09247378,0.23439736
1638979384378696704,14.28810024,13.80650043,13.52110004,13.43379974,13.46370029,160.9819385,0.014255478
1639251509211049856,0,0,0,0,0,11.82118638,0.334406548
1639910911246160896,0,0,0,0,0,18.04216383,0.056150044
1640335009200444800,0,0,0,0,0,11.8340343,0.370254938
1640531649982657280,0,0,0,0,0,10.43787949,0.339795979
1640907889118460672,20.4489,19.755199,19.3964,19.3615,19.1917,10.88852953,0.384991699
1641326979142898048,15.52449989,15.6697998,15.89529991,16.0576992,16.21699905,17.88628307,0.032525435
1641914010976851840,0,0,0,0,0,10.38292689,0.407527295
1642588149044082688,0,0,0,0,0,11.12566654,0.142406872
16426811093797760,15.8551,16.062599,16.316999,16.560101,16.538601,16.37515105,0.057451572
164297449857329408,17.0756,16.9951,17.036501,17.105301,17.1628,16.1276905,0.095558459
1643544689800386176,0,0,0,0,0,14.59453489,0.06854073
1643551566043342848,17.2903,17.274599,17.297001,17.369301,17.364201,12.27817051,0.077521496
1643583241427126656,19.0697,18.614401,18.429501,18.387899,18.325701,15.4163175,0.171133804
1643814211883928320,16.50749969,16.82979965,17.1420002,17.41069984,17.56450081,17.93541856,0.052536359
1643897255075822976,18.071699,17.7987,17.7103,17.700899,17.7253,16.23641917,0.1158699
1643897255075823104,18.8216,18.393999,18.2174,18.166401,18.173201,16.34098366,0.166960498
1645204475617697536,15.43109989,15.51379967,15.64519978,15.81040001,15.93710041,26.22864402,0.030835015
1646478461701551104,18.8472,18.625999,18.576599,18.6138,18.605801,12.65848374,0.231725933
1647009319658785024,19.5812,19.079,18.857901,18.814501,18.810801,11.66479832,0.227730877
1647162396588999552,16.828699,16.5961,16.5163,16.530001,16.5725,27.85837038,0.042177758
1647193522216407680,0,0,0,0,0,11.59525939,0.335584895
1647308730418845952,18.029499,17.7903,17.749599,17.751101,17.8095,15.44301558,0.100244438
1649402372357204480,0,0,0,0,0,11.67386217,0.420885675
165066141626360320,18.360201,18.0973,17.999701,18.007999,18.0546,13.33993724,0.194497322
1651687810354834688,17.3951,17.355499,17.3897,17.489401,17.547001,10.07913089,0.073839585
1651999178303252864,0,0,0,0,0,10.82510201,0.393391535
1652043330567438336,0,0,0,0,0,10.47191268,0.292703694
1652335835020534016,17.224899,17.058901,17.025101,17.0609,17.126301,18.22953349,0.068319951
1653044367185115264,18.101,17.495,17.224,17.137,17.08,30.40147718,0.098216454
1653185998026583296,18.852501,18.4174,18.204399,18.1516,18.086599,15.94075105,0.155920308
1653189438296186624,16.782101,16.9263,17.130301,17.3018,17.462099,10.93583464,0.055696045
1653662606253165696,17.615999,17.7185,17.8367,17.9895,18.112499,11.23595701,0.102271207
165401149074789504,18.7036,18.583099,18.599001,18.6607,18.700701,10.20527671,0.262945127
1654279187462370048,0,0,0,0,0,13.62113552,0.328332558
1654393914628550656,19.568701,19.194901,19.087601,19.100401,19.1443,11.93280776,0.248231436
1654560662439820416,16.54050064,16.56500053,16.67160034,16.79700089,16.92469978,18.61771002,0.050316013
1655450579663164544,0,0,0,0,0,10.30078326,0.299669366
1655713470317022720,17.437201,17.394199,17.3813,17.453899,17.2456,12.27688466,0.090952292
1655757824443490688,16.825899,16.8032,16.861799,16.985901,17.049801,15.53997471,0.055770085
1656772403094035200,17.7157,17.409,17.2715,17.278601,17.2423,23.16694573,0.074073477
165677710612522752,18.500099,18.3901,18.426901,18.5399,18.652599,10.8515847,0.198076818
1657597483491271552,19.276199,18.893,18.760201,18.7411,18.765499,12.43666668,0.194373897
1658578797618935680,13.40740013,13.63160038,13.8906002,14.12339973,14.25990009,40.0447386,0.02925334
1658818319354849536,18.908199,18.638399,18.591499,18.6406,18.6415,13.26987877,0.18229993
1659211974581862912,18.0734005,17.93540001,17.93110085,17.98920059,18.01580048,15.84994625,0.127836406
166091096919353088,18.999399,18.7791,18.7269,18.760099,18.781,10.92333506,0.276190024
1660937971614743808,18.02359962,17.73040009,17.63730049,17.62969971,17.67880058,20.11599122,0.106126199
1661023419988816256,18.39979935,18.38010025,18.46209908,18.57159996,18.62859917,10.89282888,0.135486097
1662524184641472640,17.92340088,17.85810089,17.8885994,17.97529984,17.99119949,11.36180776,0.098971066
1662778377985657344,19.139,18.728701,18.6029,18.583599,18.492399,12.46861539,0.210655315
1662871286717909632,18.10250092,17.64109993,17.46969986,17.42609978,17.40889931,22.81564851,0.109254391
1663262163101591936,17.50620079,17.40259933,17.43149948,17.51729965,17.58379936,16.58832381,0.106924654
1663349849153677952,18.36770058,18.19989967,18.16990089,18.20420074,18.29829979,12.18921133,0.116180647
1663839681584291072,19.553801,19.116301,18.948,18.9221,18.918501,11.98624608,0.283783193
1663956268471724288,16.19210052,16.29129982,16.42140007,16.57920074,16.71349907,15.79607977,0.046756647
1664401914277704192,17.324699,17.108,17.0016,17.033001,16.7309,23.19389091,0.064930749
1665433767286196096,0,0,0,0,0,10.05492938,0.479485078
166587938734739328,0,0,0,0,0,10.4240701,0.16423485
1666261218505739008,18.34569931,18.02129936,17.89730072,17.88710022,17.87210083,18.53401644,0.110914562
1666378698746614528,17.126,16.908,16.884,16.926,16.952,23.28274517,0.060484364
1666805889078252928,18.72590065,18.13050079,17.88769913,17.77659988,17.7595005,20.51854359,0.123135513
1667597434370696320,0,0,0,0,0,10.90590566,0.512462969
166781895161704960,19.171499,18.835699,18.738899,18.694099,18.673401,11.40788151,0.340614372
16679664408473344,17.8615,17.783501,17.819799,17.912399,18.0315,15.02337006,0.19621143
1668302977238052992,19.721399,19.1982,19.000799,18.933399,18.9228,12.38261972,0.299786013
1668331117863854464,0,0,0,0,0,10.64592729,0.367655467
1668928221397609984,19.6719,19.028799,18.7728,18.716801,18.6696,14.08734527,0.231867517
1669095729418204416,16.072599,16.253799,16.462299,16.723301,16.847,10.70879518,0.046136086
1669171110387711744,19.2766,18.6569,18.419001,18.382099,18.342199,18.54284367,0.166818173
1669596724467221632,20.193899,19.291599,19.0453,18.7885,18.732901,15.64216424,0.306548041
1669738016006998528,17.607901,17.460199,17.4622,17.5012,17.5382,13.85090836,0.082145028
1670115973129108864,16.575399,16.7176,16.895399,17.060801,17.2197,12.28142245,0.05768233
1670992421335403904,16.87820053,16.9489994,17.09589958,17.23590088,17.36109924,14.31628356,0.068880394
1671329451713079808,15.48130035,15.65629959,15.8689003,16.07099915,16.21610069,16.53698404,0.036543939
1671668067321674368,0,0,0,0,0,27.22618416,0.134174499
1671824128866481792,19.881701,19.3162,19.1064,19.009501,19.0292,10.70029905,0.288175872
1673286414907904256,17.2824,17.308901,17.407101,17.508699,17.5975,11.00817378,0.081159515
1673737523912969984,19.4181,19.121599,19.0331,19.0182,18.9153,10.8036977,0.260687563
1674306418100845056,19.809601,19.4128,19.276699,19.2295,19.2199,10.51703727,0.311462732
1674438320840981376,18.717199,18.6245,18.631599,18.680599,18.8002,10.5361653,0.179597419
1674443444737270784,17.536301,17.3986,17.4034,17.450399,17.516899,14.72063184,0.101744216
1674882283020131584,0,0,0,0,0,13.83298058,0.34241973
1675030201697611776,0,0,0,0,0,12.35491514,0.551632104
1675399225287958272,0,0,0,0,0,10.72726578,0.303889685
1675699568051964800,0,0,0,0,0,15.68768355,0.305311821
1675850407304241536,17.9657,17.7694,17.7372,17.774401,17.781799,19.4007744,0.092413454
167625602834897152,19.886101,19.5023,19.319201,19.241301,19.3337,10.87349525,0.424938262
1677716789636812160,0,0,0,0,0,12.06611387,0.366419983
1679365202380970880,16.66,16.436,16.383,16.408,16.424,32.46083214,0.047968068
1679458897091659008,18.891001,18.6448,18.591,18.596399,18.5655,13.90104014,0.198820694
1680452683804651520,17.654,17.431,17.367,17.387,17.402,17.67481368,0.088423826
1680532535836237440,19.24020004,18.7371006,18.53179932,18.47299957,18.43630028,14.58339891,0.212317293
1680980518105612672,18.7491,18.516399,18.4967,18.5016,18.4804,12.57686667,0.159451698
1681428809611618560,0,0,0,0,0,11.49609172,0.722102649
1682022481467013504,16.750999,16.931,17.147499,17.3633,17.5061,10.99781767,0.059830767
1682144424177509888,18.9639,18.7736,18.7656,18.8556,18.833401,10.75650338,0.210081313
1682417167486191360,16.99349976,17.05470085,17.19339943,17.34020042,17.46010017,10.12432823,0.082622671
1682459979719722880,0,0,0,0,0,10.61675196,0.332565752
1683086014153625344,18.471701,17.8923,17.701401,17.6409,17.4636,20.72407679,0.114808384
1683330453627242752,0,0,0,0,0,30.46559043,0.054360649
1683698652583632000,16.816,17.042101,17.3111,17.561199,17.692101,10.17622014,0.066286085
1683882575967706496,0,0,0,0,0,10.57745401,0.286634553
1684084405070896768,18.6679,18.495701,18.505301,18.567499,18.4862,10.7342241,0.159634057
1684555515739151360,16.118099,16.161501,16.2773,16.4125,16.5089,17.81597604,0.044412452
1684701849569650432,0,0,0,0,0,12.23286629,0.306647522
1685164164144581632,0,0,0,0,0,13.45485585,0.045782059
1685171001732519808,0,0,0,0,0,11.71599696,0.048867621
1685947046487759616,18.6106,18.290899,18.175699,18.1675,18.1434,13.82261917,0.12730867
168604374341638912,17.055599,17.100599,17.1784,17.304701,17.309099,12.56808794,0.127776593
1686322048672412288,0,0,0,0,0,28.83464076,0.239868349
1686708050268594944,12.68350029,12.98709965,13.3046999,13.55690002,13.73589993,37.7083162,0.042243811
1686806967659895296,19.8762,19.345501,19.1017,18.9953,18.9438,11.31992324,0.327372936
1687084559986707840,19.0413,18.572201,18.483601,18.5783,18.6509,10.59341801,0.177747294
1687105489362392320,19.7743,19.037399,18.7372,18.631599,18.585699,14.61152901,0.250917446
1687717054050293760,0,0,0,0,0,13.58631307,0.394089588
1688036496537485696,19.2083,18.906799,19.039801,18.874399,18.6912,15.82147407,0.203950985
1688070959355309312,16.942801,16.8624,16.903,16.981001,17.0193,17.29801502,0.059423848
1688164349123795072,17.416901,17.2918,17.325001,17.3978,17.454201,19.14661665,0.088667701
168852035037491072,18.741899,18.672001,18.7012,18.7623,18.813801,10.48535342,0.226739331
1688574226443221760,17.9711,17.782499,17.7589,17.7987,17.8116,10.94064835,0.115251873
1689171261256716416,0,0,0,0,0,15.04549533,0.240677173
168962535956695424,19.6399,19.058001,18.7899,18.698,18.661301,13.7568672,0.305450841
1689688688851948032,0,0,0,0,0,11.28756823,0.336865875
1690639044855454848,0,0,0,0,0,11.38781997,0.390149756
1691007651833864064,18.938601,18.6663,18.588499,18.577999,18.5389,10.42783251,0.171034427
1691219518276096640,16.5996,16.5667,16.659201,16.7644,16.838301,16.10562897,0.052219818
1691837787408390400,16.5704,16.467899,16.529699,16.627199,16.683901,23.97764957,0.05132457
1691957732959636608,0,0,0,0,0,15.94135249,0.269824775
1692021543289085184,15.1482,15.4439,15.7656,16.000999,16.130699,12.41762884,0.04816358
1692480928695419392,18.7784,18.111799,17.873501,17.7939,17.733,20.95521216,0.142647108
1692520339315508224,17.053301,16.7852,16.7152,16.7278,16.735201,24.12683988,0.064602223
1692633451573982720,19.145,18.572399,18.361401,18.2922,18.2614,15.24931106,0.167825507
169312043214604160,0,0,0,0,0,12.70582569,0.608363956
1694000595499961856,17.4541,17.319201,17.301901,17.340099,17.4151,16.89041009,0.094965516
1694363498760645248,0,0,0,0,0,12.00754282,0.141689032
1695004995075958784,0,0,0,0,0,11.3802022,0.369285146
1695699611546769536,0,0,0,0,0,10.16562206,0.585331433
1696660893947352704,0,0,0,0,0,13.60819875,0.110521299
1697790612080870144,0,0,0,0,0,13.36075356,0.056948523
1697853387322924544,18.620701,18.384501,18.3304,18.334801,18.332199,11.29197183,0.149500706
1698060159932804224,0,0,0,0,0,13.86616406,0.462657408
169819227313335168,19.906099,19.3568,19.118099,19.018299,18.9937,11.57231717,0.409007843
1698352286428483712,19.4846,18.902201,18.6537,18.5739,18.5184,14.8113648,0.22889346
1698691490060315136,16.894501,16.8074,16.8241,16.912001,16.965799,17.92250808,0.050420957
1699645724419193088,19.1488,18.6654,18.4615,18.4098,18.4258,15.53896027,0.178443187
1699812132927122560,17.694099,17.637699,17.684099,17.801901,17.8587,10.96753012,0.099879165
1699933766400788224,0,0,0,0,0,10.77688193,0.303226275
1700408922928538368,18.188801,17.9342,17.8874,17.912399,17.940001,17.08851836,0.118606454
1700430814377248768,19.4681,19.023001,18.886101,18.786699,18.742701,12.31708875,0.226157491
170065281698249728,14.7302,15.1215,15.4569,15.7406,15.9395,10.15101685,0.072912342
1700929855216071808,0,0,0,0,0,11.13093314,0.298374957
1701203388798824320,18.3465,18.2838,18.2866,18.3911,18.473101,10.24834206,0.155651122
1702044691288290304,15.037,15.3099,15.6015,15.8348,16.0256,15.29520175,0.037713957
1702418864543992576,0,0,0,0,0,19.03195242,0.063579938
1702458378242137088,19.023701,18.5033,18.405199,18.625299,18.8722,18.60448329,0.16203978
1702877532691158656,18.0401,17.7054,17.5672,17.5564,17.5278,13.3984423,0.097541611
1702977798702921856,15.49740028,15.73890018,15.98359966,16.21349907,16.37809944,14.66934563,0.040476821
1703268374715128320,18.914499,18.617701,18.512199,18.481199,18.4326,11.36840002,0.196371901
17033153101264640,19.3798008,18.83569908,18.62809944,18.57620049,18.52869987,13.5169207,0.345053331
1703379704562897280,0,0,0,0,0,29.87204107,0.03135386
1704827791440274560,18.3778,17.935499,17.732201,17.6968,17.5634,22.38615702,0.099236237
1704918191912744192,17.558599,17.372999,17.306299,17.3421,17.3696,18.2068627,0.088313651
1705258117099654912,16.1928997,16.40670013,16.65299988,16.86030006,17.03470039,10.46157314,0.054588859
170540923553084160,0,0,0,0,0,12.86846947,0.449592911
17054112541696000,0,0,0,0,0,15.99659566,0.421450664
1705586493119219712,15.9905,16.188801,16.418699,16.6371,16.773199,12.64661959,0.057017169
1705751041906319872,16.449699,16.667299,16.897499,17.108601,17.262899,10.08417895,0.048139253
170575317652517888,18.167601,17.9951,17.981899,18.0235,18.083401,15.49317475,0.182712885
1706149129539465216,0,0,0,0,0,11.55859986,0.276173449
1706270664229782528,16.5994,16.7563,16.9214,17.106001,17.277201,11.33567484,0.063197654
170648503898774912,17.543301,17.544001,17.636101,17.735201,17.8241,10.59374428,0.125760983
1706625016212384128,16.953501,16.9578,17.044001,17.164,17.306101,17.71977,0.060982862
1706631093589103872,17.29,16.919,16.763,16.749,16.768,37.23922401,0.080878849
1707029872713236352,0,0,0,0,0,10.92387714,0.279324075
1707031629355502848,17.2295,17.2672,17.378401,17.489799,17.6856,17.46923081,0.069400171
1707337735968836736,0,0,0,0,0,10.07415223,0.455918945
1708066750833322624,0,0,0,0,0,10.66879885,0.591644824
1708142445335778304,0,0,0,0,0,14.66864888,0.277217544
170848443216354688,17.8953,17.749901,17.730301,17.767599,17.814501,14.0341744,0.17374952
1709423887483553664,18.437099,18.261101,18.213301,18.2675,18.265699,10.73104868,0.179054131
1709424712117232640,0,0,0,0,0,16.01970711,0.349479486
1709799783021380096,18.931499,18.601601,18.6122,18.6744,18.695101,11.95651694,0.171597286
1709900147816830592,19.072901,18.8533,18.782801,18.799299,18.7321,11.20758042,0.255133055
1710386067532886272,18.7826004,18.41550064,18.31649971,18.2791996,18.15909958,16.54585008,0.142552578
1710781956143224832,18.037201,17.9666,17.9664,18.0263,18.0567,10.53772105,0.117239571
1711005951573009792,14.403,14.253,14.246,14.284,14.322,61.15892237,0.0164196
1711063469775089920,18.003401,17.855499,17.820601,17.8654,17.8757,12.42171167,0.100131294
1711656828096550272,16.948601,16.9613,17.083799,17.2012,17.3118,15.34126875,0.074796174
1711750076130801536,19.6269,19.217199,19.057899,19.0418,19.018299,11.31741238,0.291502297
1711932285822978560,18.6987,18.410801,18.356899,18.356199,18.332701,16.19996939,0.140353843
1712128273771404032,19.085899,18.608299,18.449499,18.395,18.3501,12.86843691,0.153630266
1712498431232254848,19.823299,19.4209,19.323999,19.3029,19.228701,10.2344351,0.2993548
1713118113409452544,16.150499,16.1761,16.3036,16.434099,16.513,16.87381639,0.040873679
1713163292169537024,0,0,0,0,0,17.0807768,0.213157941
1714067365605433216,0,0,0,0,0,10.30697949,0.299466884
1714635091562696320,17.785801,17.813,17.926901,18.0438,18.136,10.48158938,0.101045593
1714938767226518528,18.0196,17.8564,17.844801,17.9116,17.943399,12.90419199,0.110114776
1715550748526849792,18.7535,18.355301,18.1917,18.171101,18.223,15.7229138,0.148383841
1716271306599620736,16.1532,16.4186,16.708799,16.9487,17.1084,10.39991398,0.049059802
1716441799621652096,17.740499,17.639,17.658001,17.7122,17.785101,12.68581473,0.099693228
1716803019254831616,19.529499,18.9681,18.797001,18.721901,18.716801,12.77745712,0.243985649
1717341818608187648,18.055,17.379,17.122,17.028,17.001,30.59700608,0.096606723
1717665659142919168,15.406,15.7236,16.0376,16.2687,16.4443,11.65060618,0.048238141
1717851614045315200,0,0,0,0,0,11.15525367,0.417096498
1717969674107797760,16.01070023,16.11940002,16.32080078,16.51269913,16.66559982,15.20356604,0.056814353
171830238376804992,18.3235,18.0532,17.970301,17.9629,17.9585,16.801587,0.205528164
1718367869115590528,18.1208,18.030001,18.035,18.1087,18.186001,10.15249649,0.115225992
1719016198723069568,0,0,0,0,0,11.07470834,0.297470318
1719532183209683200,17.1651,17.0709,17.118999,17.197201,17.268,15.354892,0.063852053
1719657969916399744,19.587299,19.0121,18.800301,18.664499,18.437901,13.30989715,0.198772486
1720314859394354944,19.0973,18.5222,18.263,18.145599,18.1537,17.42967876,0.179972256
1720722404545914112,0,0,0,0,0,10.62252081,0.240231493
1720987794869935744,19.6322,19.0821,18.833599,18.747999,18.7402,13.574154,0.247656348
1721284113253562112,18.8106,18.504801,18.392401,18.3512,18.379999,13.3842825,0.181983954
1721703954897205504,19.267799,18.753799,18.546499,18.5156,18.4657,14.51158349,0.180744434
1722146680126114560,14.73279953,14.9968996,15.25469971,15.45289993,15.6413002,18.65187299,0.03158903
1722236328978172928,18.9016,18.118999,17.754601,17.671,17.572399,26.09447223,0.146191051
1723009728034516608,19.298401,19.072001,19.003201,19.0012,19.0518,10.22203839,0.252683866
1723508871953315200,18.144199,17.778299,17.6255,17.606701,17.541,18.52754719,0.098935407
1724098901677145984,16.882,17.2153,17.5116,17.872499,17.9256,11.59769372,0.06515321
1724344539445180672,0,0,0,0,0,11.26922705,0.440030477
1724841037664857728,0,0,0,0,0,14.88626331,0.135620422
1725431024437353216,18.4153,18.182199,18.131201,18.1712,18.134701,12.39009789,0.131934799
1725878976641072384,18.7584,18.5383,18.4893,18.5334,18.521099,10.74246526,0.181100183
172616247455056384,15.8876,16.1679,16.460699,16.704599,16.8643,10.4712614,0.075485855
1726678630833373824,16.307,15.761,15.58,15.517,15.487,60.72270705,0.035902426
1727161213357673216,0,0,0,0,0,11.81628019,0.436604078
1728335491777262848,18.5117,18.340401,18.3207,18.382,18.2957,10.45976198,0.136800264
1728388195320169088,19.5697,18.7173,18.3414,18.1747,18.1887,20.71290782,0.179636182
1728659637252670464,19.4664,18.714199,18.382299,18.2535,18.2353,18.78768429,0.203066274
1728862806385820160,19.7976,19.0329,18.7017,18.548599,18.508499,13.60591847,0.225953699
17293531198591232,17.095699,17.148399,17.2917,17.433001,17.547501,10.60737787,0.13588298
1729779631580923520,17.3076,17.087299,17.0301,17.047001,17.064301,20.61096957,0.139596242
1731520703948128384,19.350901,18.9687,18.844999,18.823299,18.739799,11.18608814,0.407080424
1732988758129091200,17.012899,16.839701,16.809,16.8433,16.8578,21.09586499,0.088685126
1733782571164433408,16.2293,16.313,16.472401,16.623501,16.7491,17.28545193,0.072194781
1733833492297878656,19.05389977,18.85460091,18.81769943,18.86030006,18.83069992,11.97930428,0.351724728
