Gaia DR2 294798377579784832,20.0932,0.0136,19.359,0.0071,19.0208,0.0089,18.9043,0.0152,18.7962,0.0205,True,gSDSS,
Gaia DR2 2784262989728165888,19.0172,0.0063,18.5207,0.0083,18.2946,0.0051,18.2308,0.0102,18.2051,0.0142,True,gSDSS,
Gaia DR2 2358206636307067520,18.6473,0.0062,18.4529,0.0074,18.4044,0.0063,18.452,0.0087,18.5325,0.0357,True,approx_rSDSS,
Gaia DR2 313996228559363840,19.0093,0.0163,18.6849,0.0021,18.541,0.0059,18.5179,0.0079,18.4309,0.0251,True,gSDSS,
Gaia DR2 413330854959153792,18.1325,0.0097,18.1157,0.006,18.1546,0.0066,18.2468,0.02,18.2777,0.051,True,approx_rSDSS,
Gaia DR2 404126941898471424,18.99,0.0094,18.6169,0.0093,18.503,0.0033,18.5317,0.0089,18.5327,0.0277,True,approx_rSDSS,
Gaia DR2 294023805998116864,20.0211,0.0232,19.1432,0.0136,18.7883,0.0091,18.6222,0.011,18.516,0.0318,True,gSDSS,
Gaia DR2 309659892137143680,19.8723,0.0079,19.353,0.0086,19.1609,0.0118,19.0764,0.011,18.9829,0.0365,True,gSDSS,
Gaia DR2 2533575369771883648,17.896,0.0028,17.3523,0.0058,17.1458,0.0025,17.0742,0.004,17.0473,0.0264,True,gSDSS,
Gaia DR2 401529105161219968,19.1855,0.007,18.989,0.0079,18.981,0.008,19.0319,0.0174,19.0816,0.0314,True,gSDSS,
Gaia DR2 2532059009708732288,17.984,0.0039,17.8989,0.0053,17.9343,0.004,18.0119,0.0068,18.0844,0.0208,True,gSDSS,
Gaia DR2 2590924250920129920,18.6664,0.012,18.4204,0.0075,18.3409,0.0061,18.3579,0.012,18.356,0.0308,True,gSDSS,
Gaia DR2 2469008473191635200,17.7634,0.0048,17.7438,0.0042,17.8068,0.0052,17.888,0.0063,17.9705,0.0155,True,approx_rSDSS,
Gaia DR2 2583851917252389888,16.713,0.0037,16.8133,0.0045,16.9949,0.0024,17.1547,0.0036,17.3285,0.0148,True,gSDSS,
Gaia DR2 2354308279175308160,20.8894,0.0409,20.0634,0.0117,19.7164,0.0143,19.6131,0.0281,19.3973,0.0581,True,approx_rSDSS,
Gaia DR2 2353418018357112448,20.7306,0.0512,20.0041,0.0122,19.7861,0.0192,19.6852,0.0173,19.4092,0.0824,True,approx_rSDSS,
Gaia DR2 2471495809011745792,20.0002,0.0269,19.4945,0.0135,19.2756,0.0067,19.2486,0.0115,19.1411,0.0455,True,gSDSS,
Gaia DR2 2576868330493192064,19.3706,0.0119,18.868,0.0062,18.6881,0.0076,18.6125,0.0051,18.605,0.0194,True,gSDSS,
Gaia DR2 2454849237326992768,18.6146,0.0119,18.5064,0.0069,18.5179,0.0057,18.5939,0.0165,18.6726,0.0248,True,approx_rSDSS,
Gaia DR2 2583651904920127232,18.9628,0.0066,18.6369,0.0058,18.5164,0.0069,18.519,0.0086,18.4779,0.0052,True,gSDSS,
Gaia DR2 2471521269578009984,19.3315,0.012,19.066,0.0086,18.958,0.0067,18.9995,0.0142,18.9568,0.029,True,gSDSS,
Gaia DR2 293138458619500800,17.7684,0.0074,17.7777,0.0049,17.8711,0.005,17.9783,0.0061,18.0746,0.0114,True,gSDSS,
Gaia DR2 2787507098786135552,18.1778,0.0048,18.0023,0.0039,18.0695,0.0052,18.1806,0.0069,18.2516,0.0205,True,gSDSS,
Gaia DR2 321844370759080704,20.3214,0.0286,19.6549,0.0135,19.3868,0.0133,19.3279,0.0098,19.2327,0.013,True,approx_rSDSS,
Gaia DR2 403881338489001856,20.1542,0.0375,19.632,0.0108,19.4153,0.0169,19.3386,0.0223,19.4474,0.0536,True,approx_rSDSS,
Gaia DR2 2482813425794003200,18.4517,0.0143,17.8311,0.0048,17.5802,0.0031,17.4852,0.0046,17.4316,0.007,True,gSDSS,
Gaia DR2 2482813430089468160,18.4517,0.0143,17.8311,0.0048,17.5802,0.0031,17.4852,0.0046,17.4316,0.007,True,gSDSS,
Gaia DR2 531943862958293632,19.2725,0.0183,18.9579,0.014,18.8552,0.0101,18.8466,0.0171,18.8632,0.0252,True,approx_rSDSS,
Gaia DR2 2358387020637816064,18.5963,0.0081,18.1561,0.005,18.0579,0.007,18.1429,0.0053,18.2358,0.025,True,approx_rSDSS,
Gaia DR2 5039601100551392896,19.4254,0.0095,18.7204,0.0148,18.4221,0.0123,18.325,0.014,18.278,0.032,True,approx_rSDSS,
Gaia DR2 397531182099486080,16.8306,0.0033,16.8239,0.0054,16.8941,0.003,17.0115,0.0059,17.1132,0.0112,True,approx_rSDSS,
Gaia DR2 2591754107321120896,13.8371,0.0016,13.9054,0.0102,14.0293,0.0036,14.1433,0.0004,14.2648,0.0005,True,gSDSS,
Gaia DR2 510955629092769152,19.2994,0.0098,18.922,0.0042,18.8001,0.0075,18.706,0.0252,18.769,0.0238,True,approx_rSDSS,
Gaia DR2 2533306985471073920,16.529,0.009,16.9486,0.0053,17.3371,0.0046,17.6597,0.0067,17.8792,0.0115,True,gSDSS,
Gaia DR2 531814979580153088,17.8211,0.0032,17.8779,0.0064,18.0175,0.0059,18.1731,0.0139,18.2687,0.0149,True,approx_rSDSS,
Gaia DR2 2580559257884206976,17.4514,0.0058,17.3421,0.0037,17.3381,0.0035,17.3873,0.0051,17.4387,0.0121,True,gSDSS,
Gaia DR2 409956900443661312,15.6491,0.0036,15.7635,0.0059,15.9271,0.0022,16.1057,0.0032,16.2227,0.0058,True,approx_rSDSS,
Gaia DR2 2472368993042955520,19.9849,0.0185,19.371,0.0092,19.1336,0.0067,19.0553,0.0114,18.978,0.0225,True,gSDSS,
Gaia DR2 2785927684692570496,18.7823,0.0049,18.5667,0.003,18.5111,0.0096,18.5224,0.0118,18.5083,0.0169,True,gSDSS,
Gaia DR2 310420410587121920,19.9368,0.0207,19.3373,0.0065,19.0857,0.0169,18.993,0.0087,18.9927,0.0167,True,gSDSS,
Gaia DR2 310420410586857856,20.0346,0.0151,19.404,0.0133,19.1538,0.0111,19.0778,0.0261,19.0216,0.0272,True,gSDSS,
Gaia DR2 510991333164269696,15.518,0.0068,15.788,0.0029,16.0269,0.0075,16.2566,0.0023,16.3664,0.0191,True,approx_rSDSS,
Gaia DR2 2483288620975449984,18.361,0.0074,18.4055,0.0066,18.4521,0.0073,18.575,0.0093,18.699,0.0175,True,gSDSS,
Gaia DR2 2456160271800004096,0,0,16.6835,0.0126,16.4372,0.0031,0,0,16.4286,0.0424,True,approx_rSDSS,
Gaia DR2 292790566268764288,19.5645,0.0212,19.2352,0.009,19.1309,0.0056,19.1095,0.0177,19.0483,0.0282,True,gSDSS,
Gaia DR2 403690779381103616,18.8853,0.0062,18.325,0.003,18.0911,0.0031,18.0184,0.0074,17.9631,0.0162,True,approx_rSDSS,
Gaia DR2 2353173926773144192,20.4132,0.0351,19.833,0.0109,19.518,0.0234,19.4655,0.0363,19.3395,0.1115,True,gSDSS,
Gaia DR2 5040463323825665408,19.4702,0.0026,18.9199,0.004,18.6259,0.007,18.5253,0.0124,18.5105,0.0188,True,approx_rSDSS,
Gaia DR2 2454707984442883840,18.856,0.0056,18.5948,0.0059,18.468,0.006,18.4741,0.0075,18.4829,0.0172,True,approx_rSDSS,
Gaia DR2 372516807234476928,19.0066,0.0076,18.6128,0.0038,18.4515,0.0041,18.4095,0.008,18.4308,0.0098,True,gSDSS,
Gaia DR2 560091983401665920,17.0241,0.0045,17.0913,0.0021,17.2305,0.0045,17.3877,0.0077,17.5075,0.0114,True,approx_rSDSS,
Gaia DR2 2589614865714845312,18.9471,0.0189,18.3299,0.0085,18.1046,0.0044,17.9816,0.0118,17.995,0.0115,True,gSDSS,
Gaia DR2 2454507602744210432,15.7255,0.0049,15.9917,0.0011,16.2466,0.0037,16.483,0.0041,16.6295,0.0057,True,approx_rSDSS,
Gaia DR2 2454507598448711296,19.1037,0.0094,18.7864,0.0096,18.6643,0.0062,18.6629,0.0075,18.6603,0.0205,True,approx_rSDSS,
Gaia DR2 2579266674591294464,19.3704,0.0084,18.7043,0.0032,18.4281,0.005,18.3157,0.0113,18.2949,0.0212,True,gSDSS,
Gaia DR2 2533742048478056448,20.5658,0.0214,19.7475,0.0105,19.371,0.0081,19.2352,0.0169,19.1307,0.0387,True,gSDSS,
Gaia DR2 2579280762084084736,18.9181,0.0073,18.6499,0.008,18.6044,0.0057,18.6111,0.0061,18.6252,0.0234,True,gSDSS,
Gaia DR2 320029150076023808,16.7504,0.0077,16.6499,0.0041,16.6719,0.0024,16.7466,0.0021,16.8051,0.0081,True,gSDSS,
Gaia DR2 2589844972883309568,18.9052,0.0086,18.5928,0.0073,18.5186,0.0048,18.4869,0.0193,18.5846,0.0244,True,gSDSS,
Gaia DR2 2563515036653763456,17.9475,0.0051,17.9839,0.0051,18.074,0.0031,18.1967,0.0041,18.2808,0.0208,True,gSDSS,
Gaia DR2 308651262017484544,19.6114,0.0224,18.873,0.012,18.5707,0.009,18.4611,0.0062,18.3834,0.0199,True,gSDSS,
Gaia DR2 316773766729205632,19.1933,0.012,18.8212,0.009,18.6904,0.0047,18.6785,0.0109,18.6543,0.0286,True,gSDSS,
Gaia DR2 2590483896512845568,20.3923,0.0156,19.8191,0.0136,19.6027,0.0124,19.5769,0.043,19.5646,0.0649,True,approx_rSDSS,
Gaia DR2 5043223750846745984,20.3744,0.0126,19.7498,0.0123,19.5274,0.0159,19.4844,0.0296,19.4159,0.0554,True,approx_rSDSS,
Gaia DR2 2456333440585494912,18.6978,0.0077,18.4896,0.0042,18.4372,0.0033,18.4328,0.0127,18.4123,0.0168,True,approx_rSDSS,
Gaia DR2 5036250613743304192,20.4218,0.0829,19.646,0.0096,19.3393,0.0091,19.2271,0.0204,19.1527,0.0469,True,approx_rSDSS,
Gaia DR2 410003079932692096,17.4694,0.0065,17.5546,0.0031,17.7059,0.0038,17.8666,0.0112,18.0256,0.0236,True,approx_rSDSS,
Gaia DR2 2482539166362050304,19.9954,0.0172,18.9516,0.0042,18.4801,0.0043,18.3209,0.0061,18.2606,0.0132,True,gSDSS,
Gaia DR2 2485211533668928640,17.6888,0.0046,17.3104,0.0039,17.1502,0.0027,17.133,0.0071,17.1214,0.0085,True,gSDSS,
Gaia DR2 2455354840877037952,19.9056,0.0086,19.3984,0.0067,19.1655,0.0069,19.0758,0.0153,19.0551,0.0389,True,approx_rSDSS,
Gaia DR2 323578506753738240,20.2324,0.0239,19.5961,0.0107,19.3269,0.008,19.2292,0.0224,19.205,0.0259,True,gSDSS,
Gaia DR2 323578506753737856,20.5899,0.0194,19.8874,0.0081,19.5794,0.01,19.5063,0.0236,19.4689,0.0608,True,gSDSS,
Gaia DR2 293746905161696640,17.0186,0.0033,16.9937,0.0039,17.0746,0.0035,17.1772,0.0044,17.2423,0.0086,True,gSDSS,
Gaia DR2 2564424130905288192,18.9399,0.0082,18.5985,0.0075,18.4564,0.004,18.4383,0.008,18.4298,0.0138,True,gSDSS,
Gaia DR2 372111985092019840,17.409,0.006,16.8757,0.0029,16.6684,0.0027,16.6071,0.004,16.5654,0.0075,True,gSDSS,
Gaia DR2 2353801065013205504,17.7828,0.0074,17.6351,0.0105,17.6597,0.0071,17.7261,0.0088,17.746,0.0184,True,gSDSS,
Gaia DR2 410415770452364416,17.039,0.0089,16.9947,0.0016,17.0593,0.0032,17.136,0.0103,17.2173,0.0072,True,approx_rSDSS,
Gaia DR2 5043140153603589760,20.1486,0.0348,19.1949,0.013,18.8176,0.0097,18.6825,0.0105,18.6166,0.0409,True,approx_rSDSS,
Gaia DR2 2484861712877603968,18.3395,0.0059,18.1348,0.0041,18.0913,0.0053,18.1419,0.0123,18.1712,0.0108,True,gSDSS,
Gaia DR2 5043015122810735744,16.9061,0.0082,16.9813,0.0062,17.1184,0.0043,17.2636,0.0092,17.3619,0.015,True,approx_rSDSS,
Gaia DR2 510693533011675008,20.4142,0.0178,19.6557,0.0066,19.3729,0.0083,19.2426,0.0085,19.1951,0.008,True,approx_rSDSS,
Gaia DR2 2593884960855727872,17.2132,0.0,17.209,0.0037,17.2818,0.0067,17.3895,0.0134,17.5033,0.0202,True,gSDSS,
Gaia DR2 317317170285551104,18.841,0.0142,18.3993,0.006,18.2225,0.0063,18.1652,0.0065,18.1116,0.0188,True,gSDSS,
Gaia DR2 2482521745974836352,20.1135,0.014,19.5621,0.0114,19.3517,0.0089,19.2991,0.0142,19.1821,0.0316,True,gSDSS,
Gaia DR2 560554087519757696,20.105,0.0379,19.3378,0.046,19.0046,0.0098,18.8855,0.0095,18.6253,0.0317,True,approx_rSDSS,
Gaia DR2 5037084872486444928,15.1243,0.0047,14.9922,0.0048,14.9944,0.0056,15.0608,0.0023,15.1405,0.0033,True,approx_rSDSS,
Gaia DR2 2457903341327950336,17.1813,0.0031,17.292,0.0032,17.4667,0.004,17.6116,0.0106,17.7447,0.0154,True,approx_rSDSS,
Gaia DR2 372147336967326080,18.5088,0.0065,18.1932,0.0097,18.0933,0.0036,18.0978,0.0068,18.0991,0.0159,True,gSDSS,
Gaia DR2 509284891114312832,18.273,0.0089,18.1158,0.0098,18.1314,0.011,18.1435,0.0135,18.0891,0.0611,True,approx_rSDSS,
Gaia DR2 413040858770727168,16.2235,0.0017,16.4567,0.0036,16.7403,0.0054,16.97,0.0144,17.122,0.0132,True,approx_rSDSS,
Gaia DR2 290222381984000128,18.7329,0.0072,18.4809,0.0047,18.4057,0.0042,18.4138,0.0119,18.4673,0.0201,True,gSDSS,
Gaia DR2 2565109843908256896,18.0645,0.0078,18.0403,0.0078,18.123,0.0043,18.214,0.0115,18.2719,0.0146,True,gSDSS,
Gaia DR2 5040290528701395456,18.6405,0.0058,18.7664,0.0074,18.9432,0.0128,19.1116,0.0157,19.2408,0.0406,True,approx_rSDSS,
Gaia DR2 5036998762686511360,19.8156,0.016,19.1113,0.0201,18.8145,0.0057,18.6667,0.0149,18.6982,0.0299,True,approx_rSDSS,
Gaia DR2 293467178236290432,19.467,0.005,19.0726,0.0064,18.9619,0.011,18.9297,0.0115,18.9124,0.0154,True,gSDSS,
Gaia DR2 5042115172543335424,15.3315,0.0051,15.5994,0.0023,15.8791,0.0024,16.0946,0.004,16.2665,0.0046,True,approx_rSDSS,
Gaia DR2 535482641132742400,17.0465,0.0028,16.8827,0.0188,16.8281,0.0149,16.825,0.0177,16.5898,0.0352,True,approx_rSDSS,
Gaia DR2 2478759973099060480,18.256,0.0094,17.9669,0.0064,17.8818,0.0042,17.8705,0.0103,17.882,0.0159,True,gSDSS,
Gaia DR2 288744844514936576,18.2714,0.0055,18.26,0.0036,18.2935,0.0048,18.3967,0.0086,18.4748,0.023,True,gSDSS,
Gaia DR2 2485921779525500288,17.8623,0.0026,17.4397,0.0049,17.2726,0.0035,17.2422,0.0071,17.2253,0.0133,True,gSDSS,
Gaia DR2 2587268134239449728,14.2555,0.0108,14.4235,0.001,14.7013,0.0043,14.9132,0.002,15.0413,0.0059,True,gSDSS,
Gaia DR2 2477507320117546240,19.7918,0.0107,19.3735,0.0146,19.261,0.0218,19.2311,0.0292,19.0554,0.0621,True,gSDSS,
Gaia DR2 5041867301389992192,19.2415,0.0068,18.7867,0.0115,18.6103,0.0048,18.5321,0.0102,18.5778,0.0235,True,approx_rSDSS,
Gaia DR2 406775841506041344,13.6638,0.0087,13.7393,0.0,14.0716,0.0027,14.3211,0.0022,14.5022,0.0039,True,approx_rSDSS,
Gaia DR2 2585189473147457408,14.4224,0.019,14.4239,0.001,14.4882,0.0039,14.5858,0.0029,14.6752,0.0014,True,gSDSS,
Gaia DR2 317446015009891328,19.5365,0.0189,19.249,0.0076,19.1385,0.0095,19.1433,0.0151,19.1199,0.0403,True,gSDSS,
Gaia DR2 396370097820352256,14.8104,0.0021,15.1809,0.0024,15.5086,0.0022,15.7756,0.0054,15.9505,0.0035,True,gSDSS,
Gaia DR2 5042228731477861888,21.0578,0.0258,20.0958,0.0393,19.6721,0.0164,19.5144,0.0164,19.3363,0.0316,True,approx_rSDSS,
Gaia DR2 315800325276303872,15.676,0.002,15.9708,0.0014,16.256,0.0034,16.5043,0.0039,16.6371,0.0131,True,gSDSS,
Gaia DR2 2451681922284638336,20.2458,0.0213,19.7326,0.0087,19.5415,0.0166,19.4813,0.0131,19.441,0.0529,True,approx_rSDSS,
Gaia DR2 2476983471546186496,18.9081,0.0077,18.5301,0.0057,18.3998,0.0046,18.355,0.0097,18.3622,0.019,True,gSDSS,
Gaia DR2 2480731779699826176,14.7711,0.0072,15.066,0.0052,15.3573,0.0045,15.6098,0.0034,15.7599,0.0041,True,gSDSS,
Gaia DR2 2564860667085575552,20.2269,0.0146,19.2543,0.0105,18.8137,0.007,18.8572,0.0103,18.9008,0.0324,True,gSDSS,
Gaia DR2 396963005168870528,18.3536,0.0058,17.7371,0.0064,17.4892,0.0037,17.3944,0.0082,17.3668,0.0068,True,gSDSS,
Gaia DR2 289974716990002304,19.3544,0.0025,18.8973,0.011,18.6589,0.0084,18.6027,0.0042,18.5375,0.027,True,gSDSS,
Gaia DR2 288287451972695808,16.7015,0.004,16.7686,0.0062,16.8928,0.0045,17.0095,0.005,17.0225,0.0068,True,gSDSS,
Gaia DR2 315687277442204672,17.7797,0.0108,17.6933,0.0027,17.7055,0.0048,17.7966,0.006,17.8341,0.0085,True,gSDSS,
Gaia DR2 5037175474820969216,19.0017,0.0124,18.8167,0.0161,18.827,0.0038,18.9191,0.0163,18.9228,0.0446,True,approx_rSDSS,
Gaia DR2 412665890941024896,17.7863,0.0048,17.5602,0.0042,17.5241,0.0063,17.566,0.005,17.5953,0.0125,True,approx_rSDSS,
Gaia DR2 2585306399337120128,16.0698,0.0053,16.3681,0.0046,16.6424,0.0023,16.8894,0.0042,17.0428,0.0109,True,gSDSS,
Gaia DR2 531635449948957568,19.2157,0.0082,18.7762,0.0082,18.6152,0.0114,18.5737,0.0143,18.5917,0.0156,True,approx_rSDSS,
Gaia DR2 5035191303009834368,17.6171,0.0087,17.5266,0.0088,17.5623,0.0054,17.6485,0.0039,17.7438,0.0162,True,approx_rSDSS,
Gaia DR2 318935926279709824,20.8071,0.0263,20.0853,0.012,19.7524,0.0108,19.6247,0.0347,19.6041,0.0329,True,approx_rSDSS,
Gaia DR2 295831781071536896,19.0632,0.0085,18.603,0.0072,18.4262,0.0056,18.3901,0.0098,18.3802,0.0399,True,gSDSS,
Gaia DR2 5035875031739240832,16.3752,0.0026,16.4714,0.0035,16.6429,0.0029,16.8045,0.0033,16.9672,0.0072,True,approx_rSDSS,
Gaia DR2 519420666037034112,16.2042,0.005,16.4007,0.0062,16.669,0.0047,16.8991,0.0029,17.056,0.0096,True,approx_rSDSS,
Gaia DR2 398672715686799488,15.003,0.0063,15.1161,0.0037,15.2631,0.0022,15.4365,0.0037,15.5533,0.0031,True,gSDSS,
Gaia DR2 96095735719745280,0,0,0,0,0,0,0,0,0,0,False,0,
Gaia DR2 96217820165602048,17.6143,0.0044,17.4804,0.005,17.4632,0.0031,17.523,0.0063,17.5499,0.0095,True,gSDSS,
Gaia DR2 303163913017152384,0,0,19.9581,0.0397,19.5112,0.0174,0,0,19.9363,0.237,True,approx_rSDSS,
Gaia DR2 5035300017221746432,19.2033,0.0203,19.0639,0.0124,19.0356,0.0091,19.0728,0.0071,19.0074,0.0314,True,approx_rSDSS,
Gaia DR2 532212010651744640,19.6545,0.0042,18.9407,0.0078,18.67,0.0046,18.5795,0.0143,18.5224,0.0244,True,approx_rSDSS,
Gaia DR2 2453359089835483136,17.8061,0.0109,17.6282,0.005,17.6072,0.0031,17.6507,0.0095,17.6578,0.017,True,approx_rSDSS,
Gaia DR2 2558736322894795648,14.5687,0.006,14.7956,0.0049,15.0316,0.0028,15.2385,0.0039,15.3468,0.0041,True,gSDSS,
Gaia DR2 534757891171400064,18.6314,0.0072,18.2602,0.0099,18.1322,0.0048,18.1216,0.018,18.0942,0.0241,True,approx_rSDSS,
Gaia DR2 512975019637884032,19.8984,0.0189,19.3036,0.0149,19.039,0.0193,18.912,0.0116,18.8825,0.0267,True,approx_rSDSS,
Gaia DR2 512975023938038656,19.8526,0.0156,19.2359,0.0091,18.951,0.0126,18.8511,0.0101,18.7897,0.0355,True,approx_rSDSS,
Gaia DR2 2480799056067605760,18.3306,0.0061,18.2216,0.0058,18.2443,0.0048,18.32,0.004,18.3467,0.0221,True,gSDSS,
Gaia DR2 2451840221895091584,16.9997,0.0037,17.0731,0.0056,17.253,0.0034,17.4138,0.0064,17.523,0.0073,True,approx_rSDSS,
Gaia DR2 2586182156053386240,19.2127,0.0238,18.9848,0.0102,18.9642,0.0096,19.051,0.0125,19.0426,0.0184,True,gSDSS,
Gaia DR2 412839403319209600,16.6342,0.0034,16.7939,0.003,17.004,0.0058,17.2161,0.0025,17.3621,0.0185,True,gSDSS,
Gaia DR2 2585711397573234816,17.3477,0.0131,17.3939,0.0064,17.5418,0.0059,17.6998,0.0119,17.7907,0.0173,True,gSDSS,
Gaia DR2 2572713104253752448,19.3085,0.0196,19.0272,0.005,18.9285,0.0065,18.9082,0.0151,18.9024,0.0256,True,gSDSS,
Gaia DR2 2588874825669925504,17.0173,0.0107,16.9345,0.0031,16.9802,0.0021,17.0261,0.0071,17.0398,0.0117,True,gSDSS,
Gaia DR2 322577813733826176,19.1918,0.0083,18.6444,0.0076,18.4039,0.0047,18.3061,0.0099,18.2919,0.014,True,approx_rSDSS,
Gaia DR2 2464597369980330880,19.4597,0.0182,19.0736,0.0105,18.9066,0.0059,18.7609,0.0514,18.8213,0.0434,True,approx_rSDSS,
Gaia DR2 5139966690893463680,15.612,0.0064,15.79,0.0054,16.022,0.0025,16.2292,0.0047,16.4034,0.0041,True,gSDSS,
Gaia DR2 535556862462364416,18.0761,0.0032,17.9232,0.0039,17.9416,0.0063,18.0259,0.006,18.0325,0.0194,True,approx_rSDSS,
Gaia DR2 5037650983536025728,18.8364,0.0295,18.4518,0.0121,18.2512,0.0243,18.2514,0.0093,18.2156,0.0391,True,approx_rSDSS,
Gaia DR2 2457759374023232768,14.1626,0.0068,14.3175,0.0048,14.5409,0.0025,14.7369,0.0048,14.8813,0.0077,True,approx_rSDSS,
Gaia DR2 295779073232577280,19.2148,0.0105,18.9472,0.0053,18.8255,0.0091,18.879,0.0124,18.8211,0.0193,True,approx_rSDSS,
Gaia DR2 513318720101615232,16.9365,0.0062,17.0699,0.0051,17.2552,0.0042,17.4196,0.0065,17.5366,0.0063,True,approx_rSDSS,
Gaia DR2 2450558049601994496,18.6719,0.0065,18.3816,0.0062,18.2711,0.0048,18.291,0.0129,18.285,0.0126,True,gSDSS,
Gaia DR2 2558649835138475904,18.124,0.0053,17.8952,0.0058,17.8247,0.0051,17.8482,0.0043,17.8457,0.0126,True,gSDSS,
Gaia DR2 2484544095751034496,16.675,0.0043,16.5488,0.003,16.5419,0.0025,16.6004,0.006,16.6568,0.0092,True,gSDSS,
Gaia DR2 316274416650957952,19.4667,0.0119,18.7673,0.007,18.5039,0.0037,18.3291,0.0069,18.3089,0.0125,True,gSDSS,
Gaia DR2 2450585266810809216,15.247,0.0029,15.324,0.0026,15.5235,0.0056,15.6966,0.0046,15.8283,0.007,True,approx_rSDSS,
Gaia DR2 399602662005852544,20.014,0.017,19.2974,0.0114,19.0278,0.0084,18.9101,0.026,18.8024,0.0352,True,gSDSS,
Gaia DR2 2572720667691092608,17.9324,0.0062,17.5836,0.0037,17.4552,0.0044,17.4361,0.0104,17.4187,0.0126,True,gSDSS,
Gaia DR2 2573612955736794624,16.2649,0.0033,16.5379,0.0063,16.7695,0.0032,16.9999,0.0049,17.1386,0.0121,True,gSDSS,
Gaia DR2 2508810725397610624,19.6379,0.0047,19.3586,0.008,19.301,0.0116,19.3429,0.024,19.3409,0.0356,True,gSDSS,
Gaia DR2 2480523216087975040,12.9451,0.001,12.7846,0.001,12.7654,0.0049,12.8283,0.0083,12.868,0.0057,True,approx_rSDSS,
Gaia DR2 509163429445659008,18.6841,0.007,18.4604,0.0031,18.372,0.0165,18.4118,0.0297,18.4922,0.0512,True,gSDSS,
Gaia DR2 5139880551029408768,15.5983,0.0047,15.5789,0.0014,15.6565,0.0038,15.7476,0.0093,15.8356,0.0061,True,gSDSS,
Gaia DR2 406267557895785728,16.88,0.0059,17.099,0.0043,17.3538,0.0025,17.5507,0.0085,17.6614,0.013,True,gSDSS,
Gaia DR2 2481212193266230400,16.3742,0.0023,16.4566,0.0038,16.5796,0.0026,16.7193,0.0048,16.839,0.0044,True,gSDSS,
Gaia DR2 2589304876450784128,14.9858,0.0022,14.9203,0.0033,14.944,0.002,15.0221,0.0052,15.066,0.0028,True,gSDSS,
Gaia DR2 2479327870854949248,18.9554,0.0102,18.6695,0.0053,18.5613,0.007,18.5321,0.0094,18.5852,0.0114,True,gSDSS,
Gaia DR2 302143768088623488,16.2896,0.0035,16.4659,0.0021,16.6679,0.0025,16.8702,0.0061,17.0027,0.0108,True,gSDSS,
Gaia DR2 5037352324394219008,18.945,0.0205,18.833,0.0142,18.8397,0.0089,18.8529,0.016,18.9087,0.0443,True,approx_rSDSS,
Gaia DR2 519129815149189760,19.2642,0.0095,18.8293,0.0058,18.6632,0.0067,18.6113,0.0108,18.4811,0.0267,True,approx_rSDSS,
Gaia DR2 399170961957300480,20.4558,0.0223,19.8717,0.0199,19.6553,0.0071,19.5355,0.0435,19.4969,0.1012,True,approx_rSDSS,
Gaia DR2 511667975187993088,20.5974,0.0248,19.9831,0.0178,19.6509,0.0078,19.5377,0.0267,19.5365,0.0422,True,approx_rSDSS,
Gaia DR2 292721778072496640,16.407,0.0072,16.6172,0.002,16.8397,0.0032,17.0575,0.0039,17.1913,0.0163,True,gSDSS,
Gaia DR2 2573571857194365184,17.2357,0.0048,17.2886,0.0088,17.4341,0.0056,17.5783,0.0126,17.6847,0.0133,True,gSDSS,
Gaia DR2 303859968300444416,19.6579,0.0148,19.2696,0.0122,19.1427,0.0116,19.085,0.0183,19.0323,0.04,True,gSDSS,
Gaia DR2 302303987548932736,19.307,0.0126,18.6881,0.005,18.4348,0.0097,18.3324,0.0065,18.2802,0.0096,True,gSDSS,
Gaia DR2 318066311366852736,0,0,17.3621,0.0071,0,0,19.4588,0.0382,0,0,True,approx_rSDSS,
Gaia DR2 560568793490187264,14.8222,0.0072,15.0353,0.0024,15.2647,0.0039,15.4625,0.0026,15.6093,0.0058,True,approx_rSDSS,
Gaia DR2 290602027028411136,17.4388,0.005,17.3879,0.004,17.5172,0.0045,17.7054,0.0064,17.758,0.0174,True,gSDSS,
Gaia DR2 572487740053132288,12.9965,0.001,13.2976,0.0192,13.7928,0.0504,13.8665,0.0024,14.0577,0.0034,True,approx_rSDSS,
Gaia DR2 512893557001005824,17.0236,0.0048,17.0954,0.0064,17.2341,0.0035,17.3796,0.0041,17.4672,0.0088,True,approx_rSDSS,
Gaia DR2 2568552487829583616,16.5671,0.0035,16.71,0.0025,16.8952,0.0021,17.0653,0.0035,17.2239,0.0232,True,gSDSS,
Gaia DR2 559766180064682752,17.9937,0.0095,18.0527,0.0092,18.1931,0.0056,18.3256,0.0083,18.4282,0.0185,True,approx_rSDSS,
Gaia DR2 2571671561799507968,20.1857,0.0208,19.5923,0.0155,19.3602,0.0064,19.2644,0.0157,19.1752,0.0431,True,gSDSS,
Gaia DR2 2562026950744670848,19.5445,0.0088,18.8017,0.0099,18.4901,0.0117,18.3862,0.0065,18.3363,0.0169,True,gSDSS,
Gaia DR2 94616892580412032,19.5489,0.0129,19.0932,0.0083,18.9022,0.0069,18.8415,0.0101,18.8292,0.025,True,gSDSS,
Gaia DR2 95498219870062464,20.2418,0.0195,19.5934,0.0193,19.3156,0.0122,19.2116,0.0144,19.1391,0.037,True,gSDSS,
